UNIQUE_ID,cluster_number,Dataset
c1291581895684045602,20985,CCS
c3579386713585811581,20985,CEN
c3241955247690091914,20986,CCS
c7893932637988982444,20986,CEN
c6842650114599117459,20987,CEN
c4826099423915453561,20987,CCS
c1826920729004555361,20988,CCS
c2982839621918452396,20988,CEN
c3467801303251517950,20989,CCS
c2489736217844061430,20989,CEN
c8358370555700731697,20990,CEN
c3488997394572008124,20990,CCS
c3259258772045102186,20990,CEN
c3097818004716108823,20991,CCS
c6210656141974526357,20991,CEN
c5577286968048720301,20993,CCS
c8315538543644265046,20993,CEN
c4558229201580614376,20994,CEN
c3208778666251746126,20994,CCS
c5713016642812051802,20995,CCS
c6504049921144575337,20995,CEN
c1884586920847837800,20996,CCS
c5867751206913474138,20996,CEN
c4157730089765001341,20997,CCS
c8363856005721296312,20997,CEN
c7016988512654089292,20997,CEN
c2369417776857613582,20998,CCS
c7997600629710579278,20998,CEN
c5691398481104576248,20999,CCS
c8014130642851862337,20999,CEN
c7652627840791531432,21000,CEN
c9016258669122819104,21000,CCS
c7393727450142701368,21002,CCS
c6092237108351721293,21002,CEN
c5068659184150662212,21003,CCS
c1864976413040097271,21003,CEN
c5586302036794844014,21004,CCS
c2902039510795044416,21004,CEN
c4099835169309290580,21005,CEN
c5134788722746717799,21005,CCS
c8459976316688264371,21006,CEN
c3185564508526892152,21006,CCS
c3605271056857199752,21007,CEN
c5289349646221948258,21007,CCS
c8315110729454208484,21008,CEN
c7897665209009335545,21008,CCS
c7739720326119354100,21009,CEN
c3302498025092099112,21009,CCS
c1518404010863141795,21010,CEN
c6696474041531906278,21010,CCS
c5238117013948138090,21011,CEN
c6626916082176147778,21011,CCS
c1051177101596649532,21012,CEN
c4811367737399670098,21012,CCS
c9130056841182427329,21013,CEN
c4792811131111382676,21013,CCS
c5594106922966045880,21014,CEN
c7182179959251743590,21014,CEN
c8351029522678279388,21014,CCS
c2511152027906639764,21015,CEN
c3248807770211597998,21015,CCS
c2743561960741476590,21016,CEN
c8545065819549497782,21016,CCS
c8871359014366497194,21018,CEN
c1399745176913630343,21018,CCS
c8609179400600737324,21019,CEN
c4076614076103554077,21019,CEN
c6026480461369762338,21019,CCS
c1033916355875025610,21020,CCS
c1742133706148666497,21020,CEN
c8924301919784784355,21021,CCS
c4213883047066911315,21021,CEN
c6141602998181275548,21022,CEN
c4770760169974242586,21022,CCS
c1460119067950731309,21023,CCS
c6441751681273690059,21023,CEN
c3012008794661450339,21023,CEN
c3270454697446987902,21024,CEN
c1437943323544240561,21024,CCS
c6410623213108591575,21025,CEN
c2987609252014933416,21025,CCS
c2617015077585078813,21026,CEN
c4967145194349185139,21026,CCS
c5258028687670385853,21027,CCS
c4178900814310936305,21027,CEN
c7982008267031493953,21028,CEN
c6749984030161532916,21028,CCS
c7762573219498197729,21030,CEN
c9579039702083003256,21030,CCS
c3729080584876059225,21030,CCS
c9164830010907073769,21031,CEN
c5194765035839833300,21031,CCS
c2534082445909797281,21032,CCS
c2829661320919361953,21032,CEN
c2393737403556349863,21033,CCS
c2821542886785956078,21033,CEN
c6191748112933400607,21033,CEN
c4717996417378612355,21034,CEN
c2098962740527203792,21034,CCS
c1285091279608612713,21035,CEN
c2306885533530054309,21035,CCS
c8048858306912461355,21036,CEN
c6716326640980464016,21036,CCS
c1945119736051780498,21037,CEN
c6390507708399175738,21037,CCS
c1017751237738382004,21038,CEN
c5277421010526213812,21038,CCS
c4532084354305136710,21039,CEN
c8345047331863766145,21039,CCS
c7389413834441524527,21040,CCS
c1180237865452023471,21040,CEN
c3661078613128899762,21041,CCS
c3240950510237964924,21041,CEN
c8001507547898243165,21041,CEN
c2095756414157822102,21042,CCS
c5205744607666343985,21042,CEN
c8374505091261186372,21044,CCS
c1599849316552548038,21044,CEN
c8907881305729139654,21045,CCS
c4984708405703016784,21045,CEN
c7198040947483860519,21047,CEN
c3837063795325021564,21047,CCS
c1660750322660674368,21048,CCS
c1190545094502571434,21048,CEN
c8594869429036384685,21049,CEN
c1487920474317330721,21049,CCS
c4173298683154750140,21050,CCS
c2585862759070748070,21050,CEN
c6330797276721110030,21051,CCS
c4080286345532997468,21051,CEN
c8183028442526005136,21052,CCS
c4237219235907216801,21052,CEN
c6857199693118342936,21097,CCS
c8218246712722411675,21097,CEN
c2273534974523488216,21098,CEN
c7808038918117514381,21098,CCS
c4620860751905946571,21099,CCS
c2295471673355798332,21099,CEN
c8231286834403188784,21100,CCS
c2010737664524745113,21100,CEN
c9170741739353093717,21101,CCS
c1720172823526490837,21101,CEN
c8425558405395269900,21102,CCS
c4870320376477672513,21102,CEN
c7635821285344572477,21103,CCS
c8270792449137582645,21103,CEN
c6833590576040887710,21105,CEN
c3919938333756441530,21105,CCS
c2273662514303258070,21106,CEN
c8898544052447833353,21106,CCS
c8358157872927067178,21107,CEN
c9079679453228512628,21107,CCS
c2154451617841635226,21108,CEN
c7392022880554365148,21108,CCS
c3816379225152211315,21108,CCS
c6589461146673774452,21110,CEN
c5458652929064600427,21110,CCS
c7814553094869165793,21111,CEN
c5246344162167349569,21111,CCS
c2765843350413941378,21114,CEN
c9161256498933293081,21114,CCS
c1371684937503593477,21115,CEN
c2933513276204139072,21115,CCS
c8422415427056515541,21117,CCS
c7035503960054446947,21117,CEN
c4636334651959117049,21117,CEN
c2559176080601502121,21118,CCS
c7713682842877594349,21118,CEN
c3948494838946755243,21118,CEN
c3173059706683317118,21119,CCS
c4990031822619129304,21119,CEN
c7617420772641077458,21120,CCS
c6397831711249166466,21120,CEN
c6789131576835511554,21121,CEN
c8337010763026877818,21121,CCS
c7591376013446373994,21123,CEN
c2167659189479735612,21123,CCS
c5911793262942941917,21123,CCS
c8261737924174636938,21124,CCS
c8726115629511348244,21124,CEN
c2670534128649648148,21125,CCS
c8407906172653714725,21125,CEN
c5594343565992265187,21126,CCS
c6549517545505914415,21126,CEN
c4375868251099863027,21127,CCS
c7244107981672898477,21127,CEN
c7223021349283696574,21128,CCS
c4267362741659529523,21128,CEN
c8836788362034157150,21129,CEN
c8506770147823906764,21129,CCS
c4719426592962339216,21130,CCS
c8139719366724990127,21130,CCS
c5089724120322842557,21130,CEN
c2403550068826110550,21131,CEN
c5109663194878948512,21131,CCS
c8666960618592016610,21132,CCS
c3729972292019942887,21132,CEN
c8761413705687798822,21133,CCS
c6981738375033453166,21133,CEN
c8572518763601363989,21134,CEN
c6324100361717968400,21134,CCS
c3292602604805507931,21135,CCS
c3530865717557688941,21135,CEN
c2707158782527890279,21136,CEN
c3419469398183148382,21136,CCS
c6533331074027725559,21137,CEN
c2010599856685387777,21137,CCS
c2591854813324767655,21138,CEN
c6958954720414108290,21138,CEN
c2365555362723777174,21138,CCS
c2656682844925297217,21139,CEN
c1662259844194532234,21139,CCS
c6532967255202323721,21140,CEN
c4078602564202923911,21140,CCS
c5542894705683635544,21142,CEN
c1739048544420933973,21142,CCS
c8319401598534076491,21145,CEN
c3894428871197270470,21145,CCS
c4972380751718358785,21146,CEN
c7655307907296739143,21146,CCS
c2146917934722363692,21147,CCS
c6226123077826156488,21147,CEN
c7109570874175568342,21147,CEN
c4562344287255677397,21147,CEN
c6996205369292880435,21148,CCS
c5678093034118064989,21148,CEN
c7942857780059045906,21149,CCS
c4935670278384741253,21149,CEN
c6154756764011744785,21151,CCS
c7474192111523587758,21151,CEN
c1206063684552409117,21153,CCS
c6163482279813647924,21153,CEN
c3705333790001376400,21154,CCS
c9096931999500436852,21154,CEN
c7422453430387844815,21155,CCS
c6974052013693796515,21155,CEN
c8131980472420809431,21156,CCS
c5289239238762335769,21156,CEN
c1578328031510619867,21157,CEN
c4870081258962977330,21157,CCS
c5444812040593217475,21158,CEN
c7828784507067878911,21158,CCS
c6144185051500058923,21159,CEN
c5865169655782994068,21159,CCS
c7064171465664282579,21160,CEN
c3974437742693142878,21160,CCS
c1001227969476060051,21161,CEN
c5637074143823018895,21161,CCS
c8657816210954304208,21162,CEN
c2317793742784701362,21162,CCS
c5157082586053477264,21162,CCS
c8759982716213182728,21164,CEN
c8912307556440938941,21164,CCS
c2971123124619638375,21166,CCS
c9135902978529613484,21166,CEN
c7143691608028856683,21168,CCS
c8325674001550602042,21168,CEN
c3952114002849809375,21170,CCS
c8753785247709428674,21170,CEN
c9156662849791042353,21171,CEN
c7584765631385550409,21171,CCS
c3468451862303925746,21171,CCS
c3847993116436462827,21173,CEN
c9914449984502855844,21173,CCS
c6456663743849737988,21173,CCS
c1783088347753755685,21174,CEN
c2350364814145662602,21174,CCS
c8354298507309448326,21175,CCS
c4538144495976188475,21175,CEN
c5058987246916874795,21176,CEN
c2641301694161303620,21176,CCS
c4579366468488300325,21177,CEN
c8554334157928435406,21177,CCS
c6476161291340460045,21178,CEN
c2990177843095409709,21178,CCS
c3038777390046336325,21179,CEN
c7357053297455667646,21179,CCS
c3147536131721630538,21180,CEN
c2391276813283518847,21180,CCS
c8102478611779526680,21181,CEN
c3048120970964645340,21181,CCS
c8417488804955230577,21182,CCS
c6903170264381633299,21182,CEN
c1101070885054461319,21183,CCS
c5436364877686530187,21183,CEN
c6426073961250847925,21185,CEN
c6108517769481671336,21185,CCS
c7465343718140756890,21187,CEN
c1943931539221007083,21187,CCS
c7135910275098737700,21188,CCS
c5496392178311238927,21188,CEN
c6450450720507632242,21190,CEN
c7687458354798647114,21190,CCS
c5004576889544132446,21192,CEN
c8117712768734138032,21192,CCS
c1012779595517580085,21194,CCS
c7108299600711032277,21194,CEN
c4837010578447982395,21195,CEN
c5849577024639410747,21195,CCS
c8836606100077391430,21196,CCS
c1543398015745536449,21196,CEN
c7776321738366997155,21197,CCS
c3639832087374184160,21197,CEN
c6580824137751757699,21198,CEN
c8701957174524207555,21198,CCS
c1217952046291020098,21199,CCS
c3388039956350387954,21199,CEN
c6815714812659672293,21199,CEN
c7077872639256307223,21201,CCS
c6377363320954632675,21201,CEN
c1243117877080122690,21202,CCS
c5106926594713184506,21202,CEN
c5042986584961589877,21203,CCS
c9168758996671843328,21203,CEN
c6452778404556670291,21204,CEN
c7218395751607020901,21204,CCS
c4153935097814179208,21205,CEN
c1361598914122699869,21205,CCS
c6809340217380404621,21206,CEN
c4847060384832279924,21206,CCS
c4891302558380652547,21207,CCS
c1620160664337613349,21207,CEN
c8799855846069646805,21209,CCS
c8323347180265061849,21209,CEN
c6815322972038193616,21210,CCS
c1358279269303080435,21210,CEN
c3945494341558455241,21211,CCS
c6910686141515110094,21211,CEN
c1435974572402636708,21212,CEN
c6329990343745764316,21212,CCS
c1875147029723979571,21212,CCS
c4775515799892517279,21213,CEN
c1124219812531150692,21213,CCS
c3893142078511501568,21214,CCS
c3448891450202205304,21214,CEN
c5358812053293477282,21216,CCS
c9145911699949195501,21216,CEN
c1427252069354758015,21217,CEN
c5647110510997955311,21217,CCS
c7820413745143869453,21219,CCS
c4729022082724427448,21219,CEN
c4131302839623563922,21222,CCS
c3865835278347617145,21222,CEN
c1783482810945024058,21222,CCS
c1360706070656178232,21223,CEN
c8604045785132876784,21223,CCS
c3724689788144379459,21224,CCS
c4127372166720014751,21224,CEN
c2888893918802303572,21225,CCS
c5255488170446574196,21225,CEN
c9154133395947289454,21225,CCS
c3169565610765729690,21225,CCS
c1485325431759840623,21226,CEN
c2949269181012887029,21226,CCS
c3667461394398684554,21228,CCS
c2114513685895653890,21228,CCS
c2884541052378276212,21228,CEN
c5048736915744569539,21230,CCS
c7550117763607905657,21230,CEN
c1963249970615089691,21231,CCS
c2723856277002026993,21231,CEN
c4237763468929453990,21232,CEN
c3024920368495103428,21232,CCS
c1303118242888563148,21233,CEN
c4294321139161569202,21233,CEN
c7817045278601932727,21233,CCS
c7523302758331661256,21235,CCS
c5863727673179717105,21235,CEN
c7533023904558176856,21236,CEN
c8624836129347105507,21236,CCS
c2280583679106939636,21237,CEN
c9023220606971878387,21237,CCS
c6191516535928587599,21237,CCS
c7182258259305466290,21238,CEN
c3618279789187208901,21238,CCS
c1980555767612865454,21239,CCS
c8658504486517275193,21239,CEN
c7694090567081476499,21241,CEN
c3240591080250669969,21241,CCS
c7144366312293848464,21243,CEN
c2592395696564457268,21243,CEN
c3592368425119864811,21243,CCS
c8645575677418419657,21244,CCS
c7539963381914052866,21244,CEN
c2766593414498163973,21245,CCS
c6694894448803556623,21245,CEN
c6797458567798593765,21247,CEN
c2478842147132048090,21247,CCS
c7315409077471140394,21250,CCS
c2679613670844365798,21250,CEN
c8480473839739670738,21251,CEN
c4920019672690265443,21251,CCS
c1627479307526338359,21252,CEN
c1052131321969422943,21252,CCS
c1426326540274195061,21253,CCS
c5875084884045778518,21253,CEN
c2716368732755036674,21254,CCS
c2470269057373970867,21254,CEN
c8817372715322703435,21256,CCS
c8209707145954465388,21256,CCS
c8362894599873179365,21256,CEN
c6871174513717740209,21257,CCS
c1680871032978851492,21257,CEN
c1391682111935483527,21258,CCS
c7961705445925139795,21258,CEN
c5638426292159054866,21259,CCS
c6006356299442879638,21259,CEN
c1946524703930019199,21260,CCS
c2419070731868241740,21260,CEN
c3034604493808513291,21260,CCS
c1369372810628876414,21262,CCS
c5177434181007502874,21262,CEN
c6157370493546110689,21263,CCS
c7732246445149980533,21263,CEN
c6916747841807715951,21264,CEN
c7747783522618827088,21264,CCS
c1261650278511525186,21265,CCS
c6998426237675125109,21265,CEN
c2059929468431991674,21267,CEN
c3683556350211796854,21267,CCS
c1194116997675724838,21269,CEN
c3917086496925237290,21269,CCS
c6478157794498029500,21271,CCS
c3428384557714227023,21271,CEN
c1489439767465518287,21272,CCS
c8305414351002974028,21272,CEN
c8428666943784698471,21272,CEN
c6093735482500157772,21273,CEN
c1419928674916168677,21273,CCS
c2321775837254629795,21274,CEN
c2138673411743414366,21274,CCS
c3227244976279832435,21274,CEN
c6626479429135888614,21275,CCS
c7870251981587191413,21275,CEN
c6048255018057972534,21276,CEN
c7017678373667961529,21276,CCS
c9014190175373926397,21276,CEN
c9426500166693951123,21278,CCS
c3165124657892133301,21278,CEN
c5642918356975822427,21278,CCS
c3245222818005456667,21279,CEN
c3457051769412477292,21279,CCS
c5064712098917606669,21279,CCS
c1253053044424930261,21280,CCS
c7178096688274607027,21280,CEN
c1806377395944385546,21281,CCS
c5924821282264749998,21281,CEN
c8780427589647995945,21282,CEN
c8731686823590387574,21282,CCS
c8554314118949439062,21283,CCS
c7965197519496888527,21283,CEN
c1715399104197962141,21283,CEN
c3310590469495832572,21284,CCS
c8863399431349904224,21284,CEN
c8177408727744104774,21286,CEN
c1395202014843032849,21286,CCS
c7881528218849220310,21287,CCS
c1738346007067978629,21287,CEN
c4819138904829270656,21288,CEN
c1926238757601607243,21288,CCS
c1535169565688564836,21288,CCS
c5623677008801718620,21289,CCS
c2537270409314349868,21289,CEN
c1529868376470249087,21290,CCS
c6666661738637366663,21290,CEN
c7429505586828810009,21291,CEN
c2026359916006937482,21291,CCS
c2177448724298032632,21293,CCS
c7988069949376612853,21293,CEN
c1412358119024273847,21294,CCS
c1912741705511662824,21294,CEN
c8289969379769326731,21295,CCS
c9002106840202990832,21295,CEN
c1159577097453646109,21296,CCS
c5926471707697311927,21296,CEN
c6917045036645750010,21297,CEN
c7695259049767236930,21297,CCS
c1441946605116583152,21298,CEN
c2927692779772866149,21298,CCS
c3083990096671283208,21298,CCS
c3579641097561660939,21299,CEN
c4357607207796271813,21299,CCS
c7328076424985257236,21300,CEN
c7467079739405900397,21300,CCS
c5153277974669078787,21301,CEN
c8913722092136443341,21301,CCS
c3872108275908619773,21302,CEN
c5298313516799912802,21302,CCS
c2329340110858210744,21303,CCS
c4224474442496844227,21303,CEN
c1364744699542404887,21305,CCS
c8017206528883608277,21305,CEN
c8136990796434318145,21306,CCS
c8967855527261158962,21306,CEN
c5592611812585299585,21307,CEN
c6662111928542347272,21307,CCS
c8629348092416327335,21308,CEN
c6520546681008844753,21308,CCS
c6290861228797072837,21309,CEN
c8784717936982157399,21309,CCS
c8504435059858637175,21310,CEN
c3727043586900251533,21310,CCS
c4522086521938000383,21312,CEN
c4739155801000008359,21312,CCS
c3668913035448662224,21313,CEN
c7740405193564250686,21313,CCS
c4657933425289101274,21314,CEN
c1313377999097549497,21314,CCS
c7349148641696683644,21315,CCS
c8332130880125730496,21315,CEN
c2047979671966425870,21325,CEN
c1405853950729222785,21325,CCS
c6501248310145756117,21326,CCS
c4490155821059499015,21326,CEN
c2184532587095616801,21327,CEN
c5200153670594245514,21327,CCS
c6064507349898926679,21328,CCS
c1822794521682848625,21328,CEN
c7760028448941995915,21329,CEN
c6620922523843585261,21329,CCS
c5381674644026050680,21330,CEN
c5744227066064478892,21330,CCS
c8593872065739127528,21331,CEN
c6896477469201326670,21331,CCS
c2230725441532279546,21332,CCS
c2091474296432391216,21332,CEN
c7551099148764854387,21333,CEN
c6173604866380615022,21333,CCS
c5463424334964319439,21335,CEN
c7733823119290397027,21335,CCS
c7681763350712971558,21336,CEN
c8200410435669981089,21336,CCS
c5547958042840135266,21337,CCS
c8068204938096680295,21337,CEN
